time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.586,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-3.5450477753300004e-06,-0.249009082055,-0.7649056550910001,1.06691454531,1.48827715889,-0.7442770096610001,1.2252793811799998,-0.161520989878,100.000709534
0.596,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-5.14904240845e-05,-0.249009082055,-0.7649056550910001,1.06691454531,1.48827715889,-0.7442770096610001,1.2252793811799998,-0.161520989878,100.000007629
0.606,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-5.14904240845e-05,-0.24900908035900002,-0.764905655476,1.06691454028,1.48827715247,-0.744277020361,1.22527938097,-0.161521016438,100.000007629
0.616,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00074919796316,-0.24900908035900002,-0.764905655476,1.06691454028,1.48827715247,-0.744277020361,1.22527938097,-0.161521016438,100.000564575
0.627,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00074919796316,-0.249009081924,-0.764905655177,1.06691454505,1.4882771587999999,-0.7442770095360001,1.22527938121,-0.161520989979,100.000564575
0.636,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00074919796316,-0.249009081924,-0.764905655177,1.06691454505,1.4882771587999999,-0.7442770095360001,1.22527938121,-0.161520989979,100.000564575
0.646,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00074919796316,-0.24900908040199998,-0.7649056555179999,1.06691454021,1.48827715255,-0.7442770154039999,1.2252793815,-0.161521018739,100.000564575
0.656,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00010058115731200002,-0.24900908040199998,-0.7649056555179999,1.06691454021,1.48827715255,-0.7442770154039999,1.2252793815,-0.161521018739,100.00045013399999
0.666,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00010058115731200002,-0.249009081778,-0.7649056552619999,1.06691454473,1.48827715863,-0.7442770092450001,1.2252793813,-0.161520990568,100.00045013399999
0.677,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00010058115731200002,-0.249009081778,-0.7649056552619999,1.06691454473,1.48827715863,-0.7442770092450001,1.2252793813,-0.161520990568,100.00045013399999
0.686,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00010058115731200002,-0.249009080553,-0.7649056555410001,1.06691454027,1.48827715272,-0.744277011442,1.2252793818799999,-0.161521020249,100.00045013399999
0.698,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00010058115731200002,-0.249009080553,-0.7649056555410001,1.06691454027,1.48827715272,-0.744277011442,1.2252793818799999,-0.161521020249,100.00045013399999
0.706,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.35052896439e-05,-0.249009081556,-0.7649056553360001,1.06691454434,1.4882771583399999,-0.74427700883,1.22527938144,-0.16152099160800001,100.000358582
0.716,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.35052896439e-05,-0.249009081556,-0.7649056553360001,1.06691454434,1.4882771583399999,-0.74427700883,1.22527938144,-0.16152099160800001,100.000358582
0.726,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.35052896439e-05,-0.24900908065900001,-0.7649056555310001,1.06691454041,1.4882771529199998,-0.744277008352,1.22527938216,-0.161521020993,100.000358582
0.736,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.35052896439e-05,-0.24900908065900001,-0.7649056555310001,1.06691454041,1.4882771529199998,-0.744277008352,1.22527938216,-0.161521020993,100.000358582
0.746,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-2.27069472203e-06,-0.24900908139699998,-0.7649056554070001,1.0669145439499998,1.48827715803,-0.744277008318,1.22527938161,-0.161520993028,100.000289917
0.756,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-2.27069472203e-06,-0.24900908139699998,-0.7649056554070001,1.0669145439499998,1.48827715803,-0.744277008318,1.22527938161,-0.161520993028,100.000289917
0.767,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-2.27069472203e-06,-0.249009080865,-0.7649056554989999,1.0669145406799998,1.4882771532199999,-0.744277006085,1.2252793823299999,-0.16152102095999998,100.000289917
0.776,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-2.27069472203e-06,-0.249009080865,-0.7649056554989999,1.0669145406799998,1.4882771532199999,-0.744277006085,1.2252793823299999,-0.16152102095999998,100.000289917
0.786,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-2.27069472203e-06,-0.24900908116999998,-0.76490565546,1.0669145435299998,1.4882771576299998,-0.7442770077490001,1.22527938182,-0.16152099478,100.000289917
0.796,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000383668084396,-0.24900908116999998,-0.76490565546,1.0669145435299998,1.4882771576299998,-0.7442770077490001,1.22527938182,-0.16152099478,100.000228882
0.806,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000383668084396,-0.249009081084,-0.7649056554449999,1.06691454104,1.48827715359,-0.744277004516,1.22527938243,-0.161521020213,100.000228882
0.816,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000383668084396,-0.249009081084,-0.7649056554449999,1.06691454104,1.48827715359,-0.744277004516,1.22527938243,-0.161521020213,100.000228882
0.826,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000383668084396,-0.249009081025,-0.764905655501,1.06691454314,1.48827715723,-0.744277007175,1.22527938205,-0.161520996764,100.000228882
0.836,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-5.1500632252999994e-05,-0.249009081025,-0.764905655501,1.06691454314,1.48827715723,-0.744277007175,1.22527938205,-0.161520996764,100.000183105
0.846,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-5.1500632252999994e-05,-0.249009081247,-0.764905655366,1.06691454146,1.48827715399,-0.7442770035709999,1.2252793824700001,-0.161521018825,100.000183105
0.856,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-5.1500632252999994e-05,-0.249009081247,-0.764905655366,1.06691454146,1.48827715399,-0.7442770035709999,1.2252793824700001,-0.161521018825,100.000183105
0.866,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-5.1500632252999994e-05,-0.24900908081999998,-0.764905655519,1.06691454275,1.4882771567700002,-0.7442770066169999,1.22527938231,-0.161520998927,100.000183105
0.876,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64397406986e-06,-0.24900908081999998,-0.764905655519,1.06691454275,1.4882771567700002,-0.7442770066169999,1.22527938231,-0.161520998927,100.00014495799999
0.886,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64397406986e-06,-0.249009081486,-0.76490565528,1.06691454198,1.4882771544799998,-0.744277003163,1.2252793824500001,-0.16152101685599998,100.00014495799999
0.896,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64397406986e-06,-0.249009081486,-0.76490565528,1.06691454198,1.4882771544799998,-0.744277003163,1.2252793824500001,-0.16152101685599998,100.00014495799999
0.906,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64397406986e-06,-0.24900908071,-0.7649056555220001,1.06691454244,1.48827715635,-0.7442770061489999,1.2252793825700001,-0.161521001152,100.00014495799999
0.916,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64397406986e-06,-0.24900908071,-0.7649056555220001,1.06691454244,1.48827715635,-0.7442770061489999,1.2252793825700001,-0.161521001152,100.00014495799999
0.926,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.6880036128e-05,-0.249009081658,-0.764905655181,1.06691454252,1.48827715498,-0.744277003202,1.22527938238,-0.161521014427,100.0
0.936,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.6880036128e-05,-0.249009081658,-0.764905655181,1.06691454252,1.48827715498,-0.744277003202,1.22527938238,-0.161521014427,100.0
0.946,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.6880036128e-05,-0.24900908055100002,-0.764905655501,1.0669145421500001,1.4882771559,-0.7442770057670001,1.22527938285,-0.16152100339000003,100.0
0.956,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.6880036128e-05,-0.24900908055100002,-0.764905655501,1.0669145421500001,1.4882771559,-0.7442770057670001,1.22527938285,-0.16152100339000003,100.0
0.966,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-2.27114082918e-06,-0.249009081884,-0.764905655092,1.0669145431,1.4882771555399998,-0.744277003583,1.2252793822799999,-0.161521011645,100.0
0.977,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-3.29561480612e-05,-0.249009081884,-0.764905655092,1.0669145431,1.4882771555399998,-0.744277003583,1.2252793822799999,-0.161521011645,100.000076294
0.986,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-3.29561480612e-05,-0.24900908048099998,-0.764905655466,1.06691454194,1.48827715551,-0.744277005538,1.2252793831,-0.161521005543,100.000076294
0.996,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00047948930296099997,-0.24900908048099998,-0.764905655466,1.06691454194,1.48827715551,-0.744277005538,1.2252793831,-0.161521005543,100.0
1.006,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00047948930296099997,-0.24900908201400002,-0.7649056550069999,1.0669145436299998,1.4882771560699999,-0.744277004206,1.22527938215,-0.161521008658,100.0
1.016,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00047948930296099997,-0.24900908201400002,-0.7649056550069999,1.0669145436299998,1.4882771560699999,-0.744277004206,1.22527938215,-0.161521008658,100.0
1.026,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00047948930296099997,-0.249009080438,-0.764905655415,1.0669145418000001,1.48827715516,-0.7442770054610001,1.22527938334,-0.161521007547,100.0
1.036,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.00047948930296099997,-0.249009080438,-0.764905655415,1.0669145418000001,1.48827715516,-0.7442770054610001,1.22527938334,-0.161521007547,100.0
1.046,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-6.43742096145e-05,-0.249009082198,-0.764905654938,1.06691454416,1.48827715663,-0.744277005016,1.225279382,-0.161521005554,100.0
1.057,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-6.43742096145e-05,-0.249009082198,-0.764905654938,1.06691454416,1.48827715663,-0.744277005016,1.225279382,-0.161521005554,100.0
1.066,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-6.43742096145e-05,-0.249009080356,-0.764905655342,1.0669145417,1.48827715482,-0.74427700557,1.22527938355,-0.16152100934900002,100.0
1.076,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-6.43742096145e-05,-0.249009080356,-0.764905655342,1.0669145417,1.48827715482,-0.74427700557,1.22527938355,-0.16152100934900002,100.0
1.086,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64568664838e-06,-0.249009082277,-0.764905654884,1.0669145446100001,1.48827715713,-0.7442770058920001,1.22527938185,-0.161521002494,100.0
1.096,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64568664838e-06,-0.249009082277,-0.764905654884,1.0669145446100001,1.48827715713,-0.7442770058920001,1.22527938185,-0.161521002494,100.0
1.106,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64568664838e-06,-0.249009080366,-0.764905655267,1.0669145417,1.48827715458,-0.7442770058660001,1.22527938372,-0.161521010885,100.0
1.116,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-8.64568664838e-06,-0.249009080366,-0.764905655267,1.0669145417,1.48827715458,-0.7442770058660001,1.22527938372,-0.161521010885,100.0
1.126,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.45554736264e-06,-0.249009082394,-0.7649056548540001,1.06691454502,1.4882771576299998,-0.744277006801,1.22527938168,-0.16152099956399998,100.0
1.136,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.45554736264e-06,-0.249009082394,-0.7649056548540001,1.06691454502,1.4882771576299998,-0.744277006801,1.22527938168,-0.16152099956399998,100.0
1.147,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.45554736264e-06,-0.24900908032699998,-0.764905655179,1.06691454172,1.48827715436,-0.74427700635,1.22527938384,-0.16152101213700001,100.0
1.156,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.45554736264e-06,-0.24900908032699998,-0.764905655179,1.06691454172,1.48827715436,-0.74427700635,1.22527938384,-0.16152101213700001,100.0
1.166,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-1.45554736264e-06,-0.249009082465,-0.764905654849,1.06691454533,1.48827715806,-0.744277007641,1.22527938153,-0.161520996891,100.0
1.176,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000245550065301,-0.249009082465,-0.764905654849,1.06691454533,1.48827715806,-0.744277007641,1.22527938153,-0.161520996891,100.0
1.186,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000245550065301,-0.24900908025,-0.7649056552269999,1.0669145411799998,1.4882771531299999,-0.744277032544,1.2252793798200001,-0.161521005195,100.0
1.196,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000245550065301,-0.24900908025,-0.7649056552269999,1.0669145411799998,1.4882771531299999,-0.744277032544,1.2252793798200001,-0.161521005195,100.0
1.206,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-0.000245550065301,-0.24900908242800002,-0.7649056548600001,1.06691454551,1.4882771583899999,-0.744277008373,1.2252793814,-0.161520994575,100.0
1.216,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-3.29626855091e-05,-0.24900908242800002,-0.7649056548600001,1.06691454551,1.4882771583899999,-0.744277008373,1.2252793814,-0.161520994575,100.0
1.226,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-3.29626855091e-05,-0.24900908012200001,-0.7649056552969999,1.06691454061,1.4882771520700002,-0.7442770520649999,1.2252793767399999,-0.161521000589,100.0
1.236,-0.07686656863419809,-0.4886030021598358,-0.90551713401202,0.5049454107189733,0.778047429513072,1.6635807430539058,0.3031947712195323,-3.29626855091e-05,-0.24900908012200001,-0.7649056552969999,1.06691454061,1.4882771520700002,-0.7442770520649999,1.2252793767399999,-0.161521000589,100.0
